"","iter","order","cde_bw","cde_preg"
"4116",588,7,-30.4589321577037,-0.040472454379937
"4117",589,1,-171.730797580632,0.0651182340033619
"4118",589,2,-159.72877965608,0.0562595371718334
"4119",589,3,-147.726761731529,0.0475645913245216
"4120",589,4,-135.724743806977,0.0390484733933206
"4121",589,5,-123.722725882426,0.0307251513633459
"4122",589,6,-111.720707957875,0.0226074179066854
"4123",589,7,-99.7186900333231,0.0147068358704409
"4124",590,1,89.7202903073407,0.0577876165391814
"4125",590,2,91.5785174540724,0.0517371606987476
"4126",590,3,93.4367446008036,0.0458285151657484
"4127",590,4,95.2949717475349,0.0400635930088035
"4128",590,5,97.153198894267,0.0344439606557868
"4129",590,6,99.0114260409982,0.0289708495392658
"4130",590,7,100.869653187729,0.0236451684794388
"4131",591,1,140.606767424163,-0.0740185241922734
"4132",591,2,142.962045965419,-0.0716350668140618
"4133",591,3,145.317324506676,-0.0692510155021552
"4134",591,4,147.672603047933,-0.066866281829273
"4135",591,5,150.027881589189,-0.0644807771613144
"4136",591,6,152.383160130446,-0.0620944126856217
"4137",591,7,154.738438671702,-0.0597070994393154
"4138",592,1,-23.1485448958861,-0.000905679623643962
"4139",592,2,-14.5223883582257,-0.00250933822394198
"4140",592,3,-5.89623182056539,-0.00411012106889735
"4141",592,4,2.72992471709495,-0.00570804890497952
"4142",592,5,11.3560812547553,-0.00730314265142537
"4143",592,6,19.9822377924156,-0.00889542339671739
"4144",592,7,28.608394330076,-0.0104849123950552
"4145",593,1,-89.8109137216925,0.0743894375516601
"4146",593,2,-85.5854541334857,0.0734156486245422
"4147",593,3,-81.3599945452793,0.0724494571502279
"4148",593,4,-77.1345349570724,0.0714909214295458
"4149",593,5,-72.9090753688661,0.0705400964267426
"4150",593,6,-68.6836157806592,0.0695970338137255
"4151",593,7,-64.4581561924529,0.0686617820152482
"4152",594,1,-39.2426585542212,0.0778119255416934
"4153",594,2,-31.6581481627877,0.0726905730811204
"4154",594,3,-24.0736377713538,0.0676420087553701
"4155",594,4,-16.4891273799203,0.0626666481187166
"4156",594,5,-8.9046169884864,0.0577648414767004
"4157",594,6,-1.32010659705293,0.0529368750343051
"4158",594,7,6.264403794381,0.0481829721056772
"4159",595,1,-85.4061041359205,0.0128363879383126
"4160",595,2,-77.9562064989918,0.0110387004047676
"4161",595,3,-70.5063088620636,0.00927786256255156
"4162",595,4,-63.0564112251354,0.00755367607971966
"4163",595,5,-55.6065135882068,0.00586592802816469
"4164",595,6,-48.1566159512786,0.00421439146129299
"4165",595,7,-40.7067183143504,0.00259882598770009
"4166",596,1,-110.662218544493,0.112392359930216
"4167",596,2,-101.396946447651,0.103928023653759
"4168",596,3,-92.1316743508091,0.0955701491838899
"4169",596,4,-82.866402253967,0.0873256741537474
"4170",596,5,-73.6011301571252,0.0792011650184168
"4171",596,6,-64.3358580602835,0.0712027972023528
"4172",596,7,-55.0705859634413,0.0633363374040972
"4173",597,1,-101.469905105906,0.115281900317797
"4174",597,2,-88.5308293696239,0.105722964144195
"4175",597,3,-75.5917536333413,0.0963249973732744
"4176",597,4,-62.6526778970592,0.0870928380808246
"4177",597,5,-49.7136021607771,0.0780309087717492
"4178",597,6,-36.7745264244945,0.0691432078260007
"4179",597,7,-23.8354506882124,0.0604333033752707
"4180",598,1,-56.7550085260414,0.0511665223998066
"4181",598,2,-51.6291522306569,0.0489339305727909
"4182",598,3,-46.5032959352725,0.0467417069190265
"4183",598,4,-41.3774396398885,0.0445897061128165
"4184",598,5,-36.2515833445041,0.0424777641918671
"4185",598,6,-31.1257270491196,0.0404056991512541
"4186",598,7,-25.9998707537352,0.0383733115438107
"4187",599,1,-112.698436316722,-0.0248582661689483
"4188",599,2,-103.625846517731,-0.0266623456072177
"4189",599,3,-94.5532567187411,-0.0284572608235117
"4190",599,4,-85.480666919751,-0.0302430811737061
"4191",599,5,-76.4080771207605,-0.0320198764680899
"4192",599,6,-67.3354873217704,-0.0337877169524296
"4193",599,7,-58.2628975227799,-0.0355466732892824
"4194",600,1,-66.0498843997007,0.0701843290823739
"4195",600,2,-56.1768023976729,0.0625331200308697
"4196",600,3,-46.3037203956451,0.0549945735442453
"4197",600,4,-36.4306383936173,0.047573483281756
"4198",600,5,-26.55755639159,0.0402742867551161
"4199",600,6,-16.6844743895617,0.0331010551199444
"4200",600,7,-6.8113923875344,0.0260574852822722
"4201",601,1,-85.0057153943872,0.0513277598542777
"4202",601,2,-79.6985105377353,0.047128356121843
"4203",601,3,-74.3913056810829,0.0430168893394827
"4204",601,4,-69.0841008244311,0.0389928058610755
"4205",601,5,-63.7768959677787,0.0350554936699988
"4206",601,6,-58.4696911111268,0.0312042858081598
"4207",601,7,-53.162486254475,0.0274384637779868
"4208",602,1,-212.09442111861,0.0611137383939785
"4209",602,2,-200.213042672435,0.0539502079622365
"4210",602,3,-188.331664226261,0.0469285000720154
"4211",602,4,-176.450285780087,0.0400486925442717
"4212",602,5,-164.568907333912,0.0333106593450816
"4213",602,6,-152.687528887738,0.0267140777520344
"4214",602,7,-140.806150441563,0.0202584359489381
"4215",603,1,-31.2731049467284,0.0429082814176986
"4216",603,2,-29.2263847716349,0.0423566832487283
"4217",603,3,-27.1796645965414,0.0418097719212925
"4218",603,4,-25.132944421448,0.0412675434964738
"4219",603,5,-23.0862242463545,0.0407299933260871
"4220",603,6,-21.039504071261,0.0401971160646612
"4221",603,7,-18.992783896168,0.0396689056814285
"4222",604,1,46.6603643736062,0.011226227450528
"4223",604,2,54.0180453440198,0.0063665646268046
"4224",604,3,61.3757263144325,0.00159736419877193
"4225",604,4,68.7334072848462,-0.00308188777418206
"4226",604,5,76.0910882552589,-0.00767176827109886
"4227",604,6,83.4487692256725,-0.0121729141335673
"4228",604,7,90.8064501960853,-0.0165860189261507
"4229",605,1,18.7080132036967,0.195713510485047
"4230",605,2,21.3947927496665,0.187611730500321
"4231",605,3,24.0815722956363,0.179624459714083
"4232",605,4,26.7683518416061,0.171754433530041
"4233",605,5,29.4551313875759,0.164004153964265
"4234",605,6,32.1419109335461,0.156375892882838
"4235",605,7,34.8286904795159,0.148871695900393
"4236",606,1,-127.056996615528,0.117576352713563
"4237",606,2,-116.177054630493,0.105818482125607
"4238",606,3,-105.297112645458,0.0944280693774386
"4239",606,4,-94.417170660422,0.0834157105177197
"4240",606,5,-83.5372286753868,0.072790123907518
"4241",606,6,-72.6572866903512,0.0625581531534038
"4242",606,7,-61.777344705316,0.0527247855668035
"4243",607,1,-36.4385143228087,0.012526773436325
"4244",607,2,-29.2462058208662,0.00896218072766206
"4245",607,3,-22.0538973189232,0.0054497831159307
"4246",607,4,-14.8615888169807,0.00198934450586682
"4247",607,5,-7.66928031503812,-0.00141938993304654
"4248",607,6,-0.476971813095588,-0.00477669338483691
"4249",607,7,6.71533668884695,-0.00808285699909685
"4250",608,1,-145.810472455742,0.0540017342200327
"4251",608,2,-137.304579470376,0.0510304427297419
"4252",608,3,-128.79868648501,0.0480942371092298
"4253",608,4,-120.292793499644,0.0451930202029728
"4254",608,5,-111.786900514278,0.0423266854367818
"4255",608,6,-103.281007528913,0.0394951170859651
"4256",608,7,-94.7751145435468,0.0366981905433475
"4257",609,1,-65.5661975673074,0.0896386376040203
"4258",609,2,-56.6157353280041,0.0817619386155865
"4259",609,3,-47.6652730887004,0.0740116565085786
"4260",609,4,-38.7148108493971,0.0663879173579237
"4261",609,5,-29.7643486100933,0.0588906490481265
"4262",609,6,-20.81388637079,0.0515195882388511
"4263",609,7,-11.8634241314862,0.0442742876482068
"4264",610,1,-60.6498539374329,-0.0215355081940568
"4265",610,2,-58.0184313461032,-0.0209511676558942
"4266",610,3,-55.3870087547739,-0.0203724021528099
"4267",610,4,-52.7555861634441,-0.019799181707959
"4268",610,5,-50.1241635721144,-0.0192314762831167
"4269",610,6,-47.4927409807851,-0.0186692557824956
"4270",610,7,-44.8613183894554,-0.0181124900565112
"4271",611,1,111.207539885051,0.0417802247346615
"4272",611,2,117.159766922491,0.0374395065405004
"4273",611,3,123.111993959932,0.0331435874950803
"4274",611,4,129.064220997372,0.0288922015808559
"4275",611,5,135.016448034812,0.0246850659557492
"4276",611,6,140.968675072253,0.0205218815807005
"4277",611,7,146.920902109693,0.0164023338406332
"4278",612,1,-35.1636256289521,0.0118557195574671
"4279",612,2,-27.5929129793076,0.00571634808263405
"4280",612,3,-20.0222003296631,-0.000263023794768447
"4281",612,4,-12.4514876800185,-0.00608214439381816
"4282",612,5,-4.88077503037402,-0.0117410491363534
"4283",612,6,2.68993761927049,-0.017240052601257
"4284",612,7,10.260650268915,-0.0225797400073007
"4285",613,1,139.815325372707,0.0225717233227841
"4286",613,2,139.024766799338,0.0210493183458884
"4287",613,3,138.234208225969,0.0195313205043341
"4288",613,4,137.4436496526,0.0180177216866007
"4289",613,5,136.65309107923,0.0165085135386147
"4290",613,6,135.862532505862,0.0150036874659892
"4291",613,7,135.071973932492,0.0135032346362815
"4292",614,1,-55.6210304978495,-0.0466910533785368
"4293",614,2,-50.5497913442355,-0.0466865056072422
"4294",614,3,-45.4785521906219,-0.046681314861707
"4295",614,4,-40.4073130370084,-0.0466754839539742
"4296",614,5,-35.3360738833953,-0.0466690157025112
"4297",614,6,-30.2648347297818,-0.0466619129320718
"4298",614,7,-25.1935955761678,-0.0466541784735591
"4299",615,1,-108.931830880173,0.0862069252104035
"4300",615,2,-103.775035340812,0.0841717842579636
"4301",615,3,-98.6182398014512,0.082165199883257
"4302",615,4,-93.46144426209,0.080187095288861
"4303",615,5,-88.3046487227293,0.0782373847510852
"4304",615,6,-83.1478531833682,0.0763159738730864
"4305",615,7,-77.991057644007,0.0744227598377199
"4306",616,1,-161.772637935939,0.0985053630414442
"4307",616,2,-151.154567020276,0.0950523047353575
"4308",616,3,-140.536496104612,0.0916445493693939
"4309",616,4,-129.918425188949,0.0882823770148232
"4310",616,5,-119.300354273285,0.0849660309426946
"4311",616,6,-108.682283357622,0.0816957179093441
"4312",616,7,-98.0642124419583,0.0784716085155254
"4313",617,1,65.3021904987736,-0.0081786780458163
"4314",617,2,70.7432429996343,-0.0104053380937073
"4315",617,3,76.1842955004945,-0.0126277572619692
"4316",617,4,81.6253480013543,-0.0148460023218627
"4317",617,5,87.0664005022154,-0.0170601409387181
"4318",617,6,92.5074530030752,-0.0192702416474324
"4319",617,7,97.9485055039358,-0.0214763738278027
"4320",618,1,-74.3478129694772,0.0422006069786038
"4321",618,2,-62.365308066695,0.0366509642681994
"4322",618,3,-50.3828031639127,0.0311461526271542
"4323",618,4,-38.40029826113,0.0256859388316363
"4324",618,5,-26.4177933583478,0.0202700441655439
"4325",618,6,-14.4352884555656,0.0148981459309963
"4326",618,7,-2.45278355278333,0.00956987900490272
"4327",619,1,-71.0620265210987,0.0728707552056868
"4328",619,2,-58.7379252654209,0.065663515226606
"4329",619,3,-46.4138240097436,0.0585711622154656
"4330",619,4,-34.0897227540659,0.0515960490370146
"4331",619,5,-21.7656214983886,0.0447403022806863
"4332",619,6,-9.44152024271125,0.0380058204686124
"4333",619,7,2.88258101296651,0.0313942732079915
"4334",620,1,19.269098157281,0.105622849503577
"4335",620,2,26.257840038385,0.0940528131309734
"4336",620,3,33.2465819194886,0.082696708326828
"4337",620,4,40.2353238005921,0.0715728867331002
"4338",620,5,47.2240656816957,0.0606980734898448
"4339",620,6,54.2128075627993,0.0500873180401456
"4340",620,7,61.2015494439033,0.0397539635805446
"4341",621,1,78.0921464740968,-0.0552703277558532
"4342",621,2,86.3876511752583,-0.0589289763773521
"4343",621,3,94.6831558764193,-0.062577296372056
"4344",621,4,102.978660577581,-0.0662155857384553
"4345",621,5,111.274165278742,-0.0698441497972126
"4346",621,6,119.569669979903,-0.073463300754649
"4347",621,7,127.865174681064,-0.077073357261751
"4348",622,1,45.682594265184,0.034851595386885
"4349",622,2,54.5350656421592,0.0307795268432282
"4350",622,3,63.387537019134,0.0267498553341721
"4351",622,4,72.2400083961093,0.0227623783823202
"4352",622,5,81.0924797730845,0.0188168791569774
"4353",622,6,89.9449511500593,0.0149131269979509
"4354",622,7,98.7974225270345,0.0110508779355594
"4355",623,1,-68.7164986396551,0.0373505832377762
"4356",623,2,-53.3709682626372,0.0288072660539577
"4357",623,3,-38.0254378856202,0.0204151724717643
"4358",623,4,-22.6799075086024,0.0121751566347761
"4359",623,5,-7.33437713158446,0.00408771173537584
"4360",623,6,8.01115324543298,-0.00384701928281259
"4361",623,7,23.3566836224504,-0.0116292316403037
"4362",624,1,-86.5535678713345,0.0740930414429245
"4363",624,2,-78.0634941904082,0.066382826866989
"4364",624,3,-69.5734205094809,0.0588732617432529
"4365",624,4,-61.0833468285537,0.051566981172554
"4366",624,5,-52.5932731476269,0.0444660958380778
"4367",624,6,-44.1031994666996,0.0375722010021006
"4368",624,7,-35.6131257857728,0.0308863874683873
"4369",625,1,2.9609210368576,0.0294074619828874
"4370",625,2,10.2274275585269,0.0278115609547429
"4371",625,3,17.4939340801961,0.0262475258712948
"4372",625,4,24.760440601865,0.0247154694026039
"4373",625,5,32.0269471235342,0.0232154741012535
"4374",625,6,39.2934536452035,0.0217475931581497
"4375",625,7,46.5599601668723,0.0203118511782331
"4376",626,1,4.11782807826876,-0.0130771066196776
"4377",626,2,16.4335920714307,-0.0167727322145466
"4378",626,3,28.7493560645926,-0.0204650996223372
"4379",626,4,41.0651200577545,-0.0241543752473445
"4380",626,5,53.3808840509164,-0.0278407256679951
"4381",626,6,65.6966480440788,-0.0315243175090891
"4382",626,7,78.0124120372407,-0.035205317314647
"4383",627,1,-130.647406413365,0.0540127258717193
"4384",627,2,-125.927714116212,0.0520380257906581
"4385",627,3,-121.208021819059,0.050086162919223
"4386",627,4,-116.488329521906,0.0481570431047647
"4387",627,5,-111.768637224753,0.0462505688418087
"4388",627,6,-107.0489449276,0.0443666393694808
"4389",627,7,-102.329252630447,0.0425051507681717
"4390",628,1,-46.9800898643548,-0.0273820720502888
"4391",628,2,-38.7612131238989,-0.0295948610498008
"4392",628,3,-30.5423363834434,-0.0317905561111539
"4393",628,4,-22.3234596429879,-0.0339692959541206
"4394",628,5,-14.104582902532,-0.0361312216890128
"4395",628,6,-5.88570616207653,-0.038276476719733
"4396",628,7,2.33317057837894,-0.0404052066473938
"4397",629,1,-25.7344809934752,-0.00348073897246939
"4398",629,2,-13.9270717981922,-0.0101407931698043
"4399",629,3,-2.1196626029091,-0.0166711985346091
"4400",629,4,9.68774659237351,-0.0230740082347251
"4401",629,5,21.4951557876566,-0.0293513821838128
"4402",629,6,33.3025649829397,-0.0355055772477595
"4403",629,7,45.1099741782227,-0.0415389376843118
"4404",630,1,61.9570747748294,-0.0558085708961393
"4405",630,2,70.6491939478969,-0.0575363066502267
"4406",630,3,79.3413131209641,-0.0592504350404713
"4407",630,4,88.0334322940316,-0.0609510600532503
"4408",630,5,96.7255514670987,-0.062638286321483
"4409",630,6,105.417670640166,-0.0643122190867093
"4410",630,7,114.109789813234,-0.0659729641619308
"4411",631,1,16.895526952806,0.0168190299803489
"4412",631,2,24.9645496998332,0.0146101167067988
"4413",631,3,33.0335724468609,0.0124212543774547
"4414",631,4,41.1025951938877,0.0102524869577123
"4415",631,5,49.171617940915,0.00810385198656058
"4416",631,6,57.2406406879422,0.00597538066186773
"4417",631,7,65.309663434969,0.00386709792823003
"4418",632,1,61.2142157295843,-0.00651016854245445
"4419",632,2,67.3640705481575,-0.00832693999681725
"4420",632,3,73.5139253667317,-0.0101198150245882
"4421",632,4,79.6637801853049,-0.0118888609256871
"4422",632,5,85.8136350038776,-0.0136341506926403
"4423",632,6,91.9634898224513,-0.0153557628869509
"4424",632,7,98.1133446410245,-0.0170537815135738
"4425",633,1,225.572270141204,-0.055405131748429
"4426",633,2,232.443301844368,-0.0591448437407226
"4427",633,3,239.314333547532,-0.0628747403100344
"4428",633,4,246.185365250697,-0.0665948880384912
"4429",633,5,253.056396953861,-0.0703053724657664
"4430",633,6,259.927428657025,-0.0740062969670216
"4431",633,7,266.798460360189,-0.077697781639654
"4432",634,1,-46.2989257690429,0.0493055030910714
"4433",634,2,-31.1392088931457,0.0426157160409732
"4434",634,3,-15.9794920172485,0.0359546272013209
"4435",634,4,-0.819775141351784,0.0293221119684058
"4436",634,5,14.3399417345449,0.0227179834072631
"4437",634,6,29.4996586104421,0.0161419935261005
"4438",634,7,44.6593754863393,0.00959383473360403
"4439",635,1,64.440798598429,-0.00336804899756957
"4440",635,2,70.0348643714642,-0.00452059954348957
"4441",635,3,75.6289301445008,-0.00567605371698468
"4442",635,4,81.2229959175365,-0.0068344195486692
"4443",635,5,86.8170616905722,-0.00799570500429464
"4444",635,6,92.411127463608,-0.00915991798376672
"4445",635,7,98.0051932366446,-0.0103270663201572
"4446",636,1,-185.331105843674,0.0377664337906742
"4447",636,2,-175.677363002535,0.0353442483906241
"4448",636,3,-166.023620161396,0.0329504298586334
"4449",636,4,-156.369877320257,0.0305848348883829
"4450",636,5,-146.716134479117,0.0282473155619228
"4451",636,6,-137.062391637979,0.0259377195034382
"4452",636,7,-127.408648796839,0.0236558900314145
"4453",637,1,-30.5919459806692,0.00505591995646658
"4454",637,2,-26.0985137134617,0.00290158662689824
"4455",637,3,-21.6050814462537,0.000757422423046078
"4456",637,4,-17.1116491790458,-0.00137663021164705
"4457",637,5,-12.6182169118383,-0.00350063004423536
"4458",637,6,-8.12478464463038,-0.00561463701965667
"4459",637,7,-3.6313523774229,-0.0077187122282304
"4460",638,1,-55.7465469730887,0.0411844502171677
"4461",638,2,-49.682005415772,0.0334763812141456
"4462",638,3,-43.6174638584548,0.0259156825420157
"4463",638,4,-37.5529223011372,0.0185043999170773
"4464",638,5,-31.48838074382,0.0112441424359927
"4465",638,6,-25.4238391865024,0.00413609299142734
"4466",638,7,-19.3592976291852,-0.00281897950519586
"4467",639,1,-76.20548608541,0.0855239537241523
"4468",639,2,-64.8510303680719,0.0803039271532645
"4469",639,3,-53.4965746507337,0.0751600240465758
"4470",639,4,-42.1421189333955,0.070093094863441
"4471",639,5,-30.7876632160574,0.0651039112237536
"4472",639,6,-19.4332074987192,0.0601931662667994
"4473",639,7,-8.07875178138102,0.0553614751791031
"4474",640,1,43.5672851791228,-0.0051402942773737
"4475",640,2,49.5443331391898,-0.00662145902609247
"4476",640,3,55.5213810992568,-0.00808606795964087
"4477",640,4,61.4984290593243,-0.00953420734086093
"4478",640,5,67.4754770193913,-0.0109659651033787
"4479",640,6,73.4525249794583,-0.0123814308010021
"4480",640,7,79.4295729395258,-0.0137806955573278
"4481",641,1,-47.5630815931127,0.040261330729151
"4482",641,2,-44.023834269708,0.0359027919296435
"4483",641,3,-40.4845869463038,0.0316230821851401
"4484",641,4,-36.9453396228992,0.0274221584702245
"4485",641,5,-33.406092299495,0.0232999193322605
"4486",641,6,-29.8668449760903,0.0192562063453726
"4487",641,7,-26.3275976526857,0.0152908056128902
"4488",642,1,-40.9334747166204,0.0355540753558891
"4489",642,2,-38.4304247222281,0.0285741052118071
"4490",642,3,-35.9273747278362,0.0218181407424538
"4491",642,4,-33.4243247334448,0.0152940618709593
"4492",642,5,-30.9212747390529,0.0090083610765519
"4493",642,6,-28.4182247446615,0.00296617150243164
"4494",642,7,-25.9151747502701,-0.00282869299447297
"4495",643,1,-75.1369895687894,0.0172046959411287
"4496",643,2,-69.9519218594187,0.0157344238238246
"4497",643,3,-64.7668541500479,0.0142805775430492
"4498",643,4,-59.5817864406772,0.0128432336805016
"4499",643,5,-54.3967187313065,0.0114224627727642
"4500",643,6,-49.2116510219357,0.0100183293718135
"4501",643,7,-44.026583312565,0.00863089210822024
"4502",644,1,66.5810544189403,0.0132532529848765
"4503",644,2,75.408782603392,0.00811793654164725
"4504",644,3,84.2365107878436,0.00309274832966519
"4505",644,4,93.0642389722952,-0.00182218893748309
"4506",644,5,101.891967156747,-0.00662691975957014
"4507",644,6,110.719695341199,-0.0113216493990879
"4508",644,7,119.547423525651,-0.0159067371860638
"4509",645,1,-24.9664131167015,0.00438811346070003
"4510",645,2,-14.8117551696896,0.000527818615808168
"4511",645,3,-4.65709722267775,-0.00327264698279489
"4512",645,4,5.49756072433411,-0.00701323300040629
"4513",645,5,15.6522186713455,-0.0106939273366856
"4514",645,6,25.8068766183574,-0.0143147554325283
"4515",645,7,35.9615345653692,-0.0178757795312685
"4516",646,1,-131.080659664412,0.0435069708987561
"4517",646,2,-116.026141936721,0.0363557800585535
"4518",646,3,-100.97162420903,0.0293299726700844
"4519",646,4,-85.9171064813399,0.0224305597690674
"4520",646,5,-70.8625887536496,0.0156583649450808
"4521",646,6,-55.8080710259592,0.00901402754247085
"4522",646,7,-40.7535532982683,0.00249800634643402
"4523",647,1,-30.0315726789754,-0.0340331236787951
"4524",647,2,-21.423082335351,-0.038658329865996
"4525",647,3,-12.814591991727,-0.0431218775417296
"4526",647,4,-4.20610164810296,-0.0474263010142565
"4527",647,5,4.40238869552149,-0.0515742815454744
"4528",647,6,13.0108790391455,-0.0555686331929986
"4529",647,7,21.6193693827695,-0.0594122889611283
"4530",648,1,-112.756274955995,0.0418532870480084
"4531",648,2,-103.029675640424,0.0391879095097274
"4532",648,3,-93.303076324853,0.0365604326415982
"4533",648,4,-83.5764770092824,0.0339707103556817
"4534",648,5,-73.8498776937117,0.031418585773294
"4535",648,6,-64.1232783781411,0.0289038915526052
"4536",648,7,-54.3966790625705,0.0264264502170946
"4537",649,1,-59.9311002348477,-0.0739979394321161
"4538",649,2,-53.990491314139,-0.0733943479535999
"4539",649,3,-48.0498823934313,-0.0727906473167553
"4540",649,4,-42.1092734727235,-0.0721868362142392
"4541",649,5,-36.1686645520153,-0.0715829133400157
"4542",649,6,-30.2280556313076,-0.0709788773893861
"4543",649,7,-24.2874467105989,-0.0703747270590191
"4544",650,1,-98.8409805981173,0.040409479744132
"4545",650,2,-91.6909218234987,0.0372708163666084
"4546",650,3,-84.5408630488805,0.0342044867675893
"4547",650,4,-77.3908042742619,0.0312099589536079
"4548",650,5,-70.2407454996437,0.0282866584271843
"4549",650,6,-63.0906867250251,0.025433970818884
"4550",650,7,-55.9406279504065,0.0226512444677152
"4551",651,1,115.381644426601,0.0445637750013822
"4552",651,2,118.298359204077,0.0405510738959116
"4553",651,3,121.215073981553,0.0365537397776556
"4554",651,4,124.13178875903,0.0325715587780569
"4555",651,5,127.048503536506,0.0286043117302458
"4556",651,6,129.965218313982,0.0246517744177574
"4557",651,7,132.881933091458,0.0207137178231887
"4558",652,1,-66.971869638895,0.0601324484539179
"4559",652,2,-61.8962700764328,0.0544505969107473
"4560",652,3,-56.820670513971,0.0488961037575542
"4561",652,4,-51.7450709515092,0.0434687282669756
"4562",652,5,-46.669471389047,0.0381680620385107
"4563",652,6,-41.5938718265852,0.0329935359362807
"4564",652,7,-36.518272264123,0.0279444273272895
"4565",653,1,123.416241649979,0.0484800123609864
"4566",653,2,127.72783476391,0.0459552487422561
"4567",653,3,132.03942787784,0.0434653722438649
"4568",653,4,136.35102099177,0.041010230408045
"4569",653,5,140.662614105701,0.0385896624699758
"4570",653,6,144.974207219631,0.0362034996153519
"4571",653,7,149.285800333562,0.0338515652374563
"4572",654,1,-141.610847964531,-0.0187781656162467
"4573",654,2,-131.34316073321,-0.0236149525559075
"4574",654,3,-121.075473501888,-0.0283515060950317
"4575",654,4,-110.807786270566,-0.0329883648771579
"4576",654,5,-100.540099039244,-0.0375262083206215
"4577",654,6,-90.2724118079223,-0.0419658501864184
"4578",654,7,-80.0047245766,-0.0463082319329135
"4579",655,1,49.7371357948591,-0.027259982328066
"4580",655,2,55.4942192073468,-0.0283370789368712
"4581",655,3,61.2513026198344,-0.0294034943755554
"4582",655,4,67.0083860323221,-0.0304592767598001
"4583",655,5,72.7654694448102,-0.0315044748548363
"4584",655,6,78.5225528572978,-0.0325391380566078
"4585",655,7,84.2796362697854,-0.0335633163730831
"4586",656,1,-60.0269247297201,0.0235752683550573
"4587",656,2,-52.9828905148433,0.0218981416094737
"4588",656,3,-45.9388562999661,0.0202405179612166
"4589",656,4,-38.8948220850889,0.0186023867300636
"4590",656,5,-31.8507878702117,0.0169837329305834
"4591",656,6,-24.8067536553344,0.0153845373325985
"4592",656,7,-17.7627194404577,0.0138047765230022
"4593",657,1,45.7541102071887,-0.0214053548710635
"4594",657,2,55.1647270016597,-0.025228535502076
"4595",657,3,64.5753437961303,-0.0290090273615951
"4596",657,4,73.9859605906008,-0.0327471173840584
"4597",657,5,83.3965773850719,-0.036443110637704
"4598",657,6,92.8071941795424,-0.0400973296381946
"4599",657,7,102.217810974013,-0.0437101136577938
"4600",658,1,13.9823496167533,-0.0235256690232073
"4601",658,2,18.7558888377207,-0.0261164410064141
"4602",658,3,23.5294280586882,-0.02866527541552
"4603",658,4,28.3029672796551,-0.0311727180163762
"4604",658,5,33.0765065006226,-0.0336393196514865
"4605",658,6,37.85004572159,-0.0360656356560321
"4606",658,7,42.6235849425575,-0.0384522252927876
"4607",659,1,-3.90644448223611,0.0230451596243765
"4608",659,2,5.25094556972363,0.0192652466915606
"4609",659,3,14.4083356216838,0.0155791634533689
"4610",659,4,23.5657256736436,0.0119862752617978
"4611",659,5,32.7231157256033,0.00848586975016491
"4612",659,6,41.880505777563,0.00507716097279068
"4613",659,7,51.0378958295232,0.00175929355628235
"4614",660,1,59.1093763350141,0.0219497417644235
"4615",660,2,63.0152562051612,0.019153661816347
"4616",660,3,66.9211360753084,0.0164030650351479
"4617",660,4,70.827015945456,0.0136976977770244
"4618",660,5,74.7328958156031,0.0110372907828321
"4619",660,6,78.6387756857507,0.00842155981411288
"4620",660,7,82.5446555558979,0.00585020628729924
"4621",661,1,-104.554135719105,0.0408879218225483
"4622",661,2,-94.7818144233274,0.036758868694813
"4623",661,3,-85.0094931275494,0.0327154138055237
"4624",661,4,-75.2371718317713,0.028758056201325
"4625",661,5,-65.4648505359924,0.0248871769022628
"4626",661,6,-55.6925292402143,0.0211030417973413
"4627",661,7,-45.9202079444362,0.0174058047501325
"4628",662,1,-114.806798607982,0.0630358779487997
"4629",662,2,-110.212888994103,0.0606495349677567
"4630",662,3,-105.618979380224,0.058298775898055
"4631",662,4,-101.025069766344,0.0559837449371598
"4632",662,5,-96.4311601524651,0.0537045621151319
"4633",662,6,-91.8372505385855,0.0514613237578515
"4634",662,7,-87.243340924706,0.0492541029672542
"4635",663,1,8.80936695690616,-0.0316880727789748
"4636",663,2,17.5028095720768,-0.0322164089361084
"4637",663,3,26.1962521872474,-0.032742314349893
"4638",663,4,34.8896948024185,-0.0332657945855962
"4639",663,5,43.5831374175891,-0.0337868552395608
"4640",663,6,52.2765800327602,-0.0343055019387912
"4641",663,7,60.9700226479308,-0.0348217403405408
"4642",664,1,106.009760135873,0.0585491061267543
"4643",664,2,117.350094618592,0.0503243153873877
"4644",664,3,128.690429101311,0.0422432949611128
"4645",664,4,140.03076358403,0.0343137250354253
"4646",664,5,151.371098066749,0.0265425448267631
"4647",664,6,162.711432549468,0.0189359408968395
"4648",664,7,174.051767032187,0.0114993417075818
"4649",665,1,16.1538493860689,0.00784185615558364
"4650",665,2,22.7130756215352,0.00464815677044578
"4651",665,3,29.2723018570014,0.00149198547689094
"4652",665,4,35.8315280924676,-0.00162655806714751
"4653",665,5,42.3907543279338,-0.00470739433043579
"4654",665,6,48.9499805633995,-0.00775046357670611
"4655",665,7,55.5092067988658,-0.0107557255103788
"4656",666,1,110.72438437892,-0.032921767390816
"4657",666,2,110.187170790188,-0.0342984291967337
"4658",666,3,109.649957201456,-0.0356560460654074
"4659",666,4,109.112743612724,-0.0369946606229525
"4660",666,5,108.575530023992,-0.0383143204340773
"4661",666,6,108.03831643526,-0.0396150778809952
"4662",666,7,107.501102846528,-0.0408969900411865
"4663",667,1,-46.1754685610244,0.0946714548972576
