"","mean_R1","mean_R2","mean_R3","mean_R4","mean_CD41","mean_CD42","mean_CD43","mean_CD44","sd_CD41","sd_CD42","sd_CD43","sd_CD44","iter","treatment"
"152",0,0,0,0.40574,5.92585848797958,5.74061561013816,5.57379884880561,5.7159781422189,0.376716720108127,0.359636128621133,0.352052323886851,0.271688642169079,52,"0, 0, 0, 1"
"153",0,0,0,0.39285,6.01529447099502,5.82599650505003,5.65737927934942,5.78047950223166,0.383664052859574,0.366268464595644,0.358544800884581,0.276699068574883,53,"0, 0, 0, 1"
"154",0,0,0,0.39687,5.98536972505837,5.7974285673818,5.62941376630901,5.75889773227877,0.349727999844106,0.333871095231042,0.32683060905308,0.252224338168162,54,"0, 0, 0, 1"
"155",0,0,0,0.39904,5.96196123069903,5.77508143002664,5.60753787283783,5.74201549236681,0.354764723763286,0.33867945067305,0.331537568595558,0.255856830727,55,"0, 0, 0, 1"
"156",0,0,0,0.39364,6.02267129772448,5.83303886145442,5.66427313049644,5.7857996803142,0.370273844062736,0.353485376943625,0.346031275806894,0.267042030667648,56,"0, 0, 0, 1"
"157",0,0,0,0.39071,6.04098323673006,5.8505205247308,5.6813861502741,5.79900627715036,0.355544552588419,0.339423921530563,0.332266340469669,0.256419244401031,57,"0, 0, 0, 1"
"158",0,0,0,0.39061,6.05012170777024,5.85924465129854,5.68992630735963,5.80559695565196,0.352541421133865,0.336556954092148,0.329459830030711,0.254253381662289,58,"0, 0, 0, 1"
"159",0,0,0,0.3943,6.01314899942011,5.82394831061087,5.65537427608447,5.77893218503579,0.358027453830778,0.341794246347296,0.334586681207673,0.25820991636001,59,"0, 0, 0, 1"
"160",0,0,0,0.40231,5.94517049883508,5.75905200132878,5.59184646373137,5.7299059923164,0.33785087251185,0.322532484904198,0.315731100973851,0.24365853679666,60,"0, 0, 0, 1"
"161",0,0,0,0.39858,6.01145281907176,5.82232903622944,5.65378914805193,5.77770889732085,0.343713996671695,0.328129771039697,0.321210354682362,0.247887030401616,61,"0, 0, 0, 1"
"162",0,0,0,0.391,6.03285631584963,5.84276208395278,5.67379131513862,5.79314513008371,0.378447377451555,0.361288316787301,0.353669671636723,0.272936794742613,62,"0, 0, 0, 1"
"163",0,0,0,0.38951,6.04793989272795,5.85716176122944,5.68788734010671,5.80402342749496,0.364228867791246,0.347714483994512,0.340382076207769,0.26268238505735,63,"0, 0, 0, 1"
"164",0,0,0,0.39736,6.00097056947358,5.81232205893455,5.64399319227502,5.77014908378407,0.342988019352726,0.32743671002455,0.32053190854873,0.247363454511542,64,"0, 0, 0, 1"
"165",0,0,0,0.39394,5.99526446488152,5.80687467299318,5.63866067774952,5.76603383291799,0.348744339286506,0.332932034510002,0.325911350717216,0.251514920754534,65,"0, 0, 0, 1"
"166",0,0,0,0.40958,5.91188968315241,5.72728016039209,5.56074460953554,5.70590382001964,0.384574496540752,0.367137628143077,0.359395635999186,0.277355681871579,66,"0, 0, 0, 1"
"167",0,0,0,0.39736,5.98016880040326,5.79246345617655,5.6245533565808,5.75514681791222,0.387851201984423,0.370265765540471,0.362457808991683,0.279718846566057,67,"0, 0, 0, 1"
"168",0,0,0,0.39278,6.01916281914237,5.82968945966982,5.66099435901588,5.78326936049782,0.369666626875485,0.352905691395311,0.345463814341913,0.266604104755948,68,"0, 0, 0, 1"
"169",0,0,0,0.40123,5.97722276976736,5.78965100056697,5.62180020845584,5.7530221363663,0.345040092118099,0.329395740419527,0.322449628010789,0.248843412351206,69,"0, 0, 0, 1"
"170",0,0,0,0.39747,5.9709651749672,5.78367712935742,5.61595231088786,5.7485091499663,0.397838964766873,0.379800676387102,0.371791652992509,0.28692203549776,70,"0, 0, 0, 1"
"171",0,0,0,0.39807,5.99520157707248,5.80681463656003,5.63860190733096,5.76598847813935,0.360176754865843,0.3438460966163,0.336595263210377,0.259759995368082,71,"0, 0, 0, 1"
"172",0,0,0,0.39847,5.97217614987461,5.78483319784154,5.61708400084895,5.74938250681704,0.352630116380411,0.336641627836084,0.329542718222281,0.254317348802091,72,"0, 0, 0, 1"
"173",0,0,0,0.39225,6.02510965769957,5.83536666453514,5.66655184617292,5.78755822904695,0.35380369022619,0.337761991048064,0.330639455843963,0.255163731953211,73,"0, 0, 0, 1"
"174",0,0,0,0.39413,5.99886438747513,5.8103113726558,5.64202490621946,5.76863010228742,0.349760356454382,0.333901984770672,0.326860847211443,0.252247673802186,74,"0, 0, 0, 1"
"175",0,0,0,0.38782,6.05759319714096,5.86637737827585,5.69690862339567,5.81098540456797,0.376173643357151,0.359117675338228,0.35154480345565,0.27129697443258,75,"0, 0, 0, 1"
"176",0,0,0,0.39395,5.99605691553067,5.80763119339265,5.63940124507161,5.76660534946971,0.345335127634126,0.329677398825236,0.322725346962198,0.24905619239112,76,"0, 0, 0, 1"
"177",0,0,0,0.3982,5.99523086798982,5.80684259940733,5.63862928051343,5.76600960279121,0.354961183024294,0.338867002337974,0.331721165276287,0.255998517429543,77,"0, 0, 0, 1"
"178",0,0,0,0.39386,5.99346091697481,5.80515289917128,5.63697521172715,5.76473311156503,0.421468448038659,0.402358782867601,0.393874066790575,0.303963652932277,78,"0, 0, 0, 1"
"179",0,0,0,0.4027,5.95795495887872,5.77125680528674,5.60379389963681,5.73912616334869,0.361893351614238,0.345484861704345,0.33819947094046,0.260998007420187,79,"0, 0, 0, 1"
"180",0,0,0,0.39386,6.01953909615089,5.83004867602367,5.66134600041697,5.78354073201935,0.400776419907184,0.382604945319887,0.374536787076717,0.289040532383895,80,"0, 0, 0, 1"
"181",0,0,0,0.39105,6.03210904138271,5.84204869141681,5.67309296622386,5.7926061946598,0.401824340264722,0.38360535225797,0.375516097995047,0.289796294057969,81,"0, 0, 0, 1"
"182",0,0,0,0.39522,6.01671451946184,5.82735216755664,5.65870635440633,5.78150364323516,0.365744565230001,0.349161458683818,0.341798537907344,0.263775508237431,82,"0, 0, 0, 1"
"183",0,0,0,0.39253,6.02507861551368,5.835337029823,5.66652283638095,5.78753584137769,0.390663667133429,0.372950711612894,0.365086136429005,0.281747200490093,83,"0, 0, 0, 1"
"184",0,0,0,0.38874,6.05978121977684,5.86846619448203,5.69895339181863,5.81256340965043,0.345368682514068,0.329709432304173,0.322756704937119,0.249080392218956,84,"0, 0, 0, 1"
"185",0,0,0,0.40091,5.9770393722624,5.78947591842921,5.62162881835189,5.75288986982107,0.381658519477728,0.364353863456994,0.356670573779639,0.275252675005778,85,"0, 0, 0, 1"
"186",0,0,0,0.39832,5.98336369219493,5.7955134894084,5.62753907242454,5.75745097848282,0.406540552878916,0.388107728594854,0.379923530747953,0.293197633401132,86,"0, 0, 0, 1"
"187",0,0,0,0.3939,6.02282786326693,5.83318832820903,5.66441944538005,5.78591259560935,0.365804799906272,0.349218962279029,0.34185482889903,0.26381894957288,87,"0, 0, 0, 1"
"188",0,0,0,0.39551,6.01742198174466,5.82802755301992,5.65936749772021,5.78201386605444,0.347520704728185,0.331763880372125,0.324767829957846,0.250632433745287,88,"0, 0, 0, 1"
"189",0,0,0,0.39807,5.9751055432337,5.78762977051973,5.61982160097286,5.75149518953492,0.391261553890408,0.37352148977897,0.365644878345624,0.282178397282016,89,"0, 0, 0, 1"
"190",0,0,0,0.3912,6.06975998836643,5.87799251893861,5.70827883049438,5.81976011195726,0.410082588073155,0.391489165512042,0.383233661822206,0.295752154294608,90,"0, 0, 0, 1"
"191",0,0,0,0.39709,5.9700861038318,5.78283791590327,5.61513079429578,5.74787516259489,0.384425134703138,0.366995038472441,0.359256053179456,0.277247961898752,91,"0, 0, 0, 1"
"192",0,0,0,0.39335,6.04632797276128,5.85562292680686,5.68638095576033,5.80286090848888,0.340224388120792,0.324798383706292,0.317949217774374,0.245370319678969,92,"0, 0, 0, 1"
"193",0,0,0,0.39306,6.00605164990966,5.81717275973891,5.64874160422462,5.7738135663269,0.338141926113977,0.322810341938684,0.316003098715218,0.243868445074524,93,"0, 0, 0, 1"
"194",0,0,0,0.39722,5.99846859179849,5.80993352262348,5.64165502407644,5.76834465387427,0.362998788645949,0.346540177471602,0.339232532801407,0.261795250202676,94,"0, 0, 0, 1"
"195",0,0,0,0.39435,6.01977212724766,5.83027114133253,5.66156377450232,5.78370879438263,0.370027820086904,0.35325050786165,0.345801359512234,0.266864597821249,95,"0, 0, 0, 1"
"196",0,0,0,0.39973,5.97949245370933,5.79181777550026,5.62392129165605,5.75465903570055,0.390905007412171,0.37318110935978,0.36531167567758,0.281921255447391,96,"0, 0, 0, 1"
"197",0,0,0,0.3969,5.98658759310655,5.79859121646702,5.63055189810319,5.75977606047258,0.356212952285945,0.340062015532658,0.332890978703756,0.256901295227431,97,"0, 0, 0, 1"
"198",0,0,0,0.38768,6.07452270756612,5.88253929322087,5.71272972495372,5.823194991917,0.354726927763242,0.338643368369273,0.331502247175141,0.255829572197227,98,"0, 0, 0, 1"
"199",0,0,0,0.39073,6.05196442029538,5.86100381398851,5.69164837381462,5.80692592258424,0.395047345436047,0.377135630969331,0.369182806556007,0.284908715607878,99,"0, 0, 0, 1"
"200",0,0,0,0.39495,6.02240668479175,5.83278624625145,5.66402584230102,5.78560884108526,0.337059981780938,0.321777453695215,0.314991991439031,0.243088145260219,100,"0, 0, 0, 1"
"201",0,0,0.26057,0.52598,5.9834081536537,5.79555593495448,5.98858352654404,5.904872745898,0.352891216016573,0.336890889037729,0.250625959428474,0.310570575240749,1,"0, 0, 1, 1"
"202",0,0,0.26226,0.52669,5.97022943223377,5.78297474569832,5.97922390082937,5.89539207789521,0.384782339809199,0.367336047656824,0.273275272120359,0.32978918536303,2,"0, 0, 1, 1"
"203",0,0,0.26001,0.52193,6.01886184520926,5.82940213209887,6.01376300128896,5.92587491114011,0.360415472977463,0.344073991086898,0.255969742538453,0.314215087961517,3,"0, 0, 1, 1"
"204",0,0,0.26282,0.5248,5.99217540722769,5.80392567530762,5.99481009506943,5.90872678571906,0.349224427858655,0.333390355540812,0.248021779277795,0.31066261325972,4,"0, 0, 1, 1"
"205",0,0,0.25918,0.52222,5.9920119039139,5.80376958534492,5.99469397380307,5.91019668636297,0.363241356024599,0.346771746680853,0.257976705641461,0.31715789524324,5,"0, 0, 1, 1"
"206",0,0,0.26082,0.52478,5.99335062351563,5.80504760649232,5.9956447423951,5.91050076694073,0.340633462671485,0.325188910539523,0.241920412072469,0.306317499043202,6,"0, 0, 1, 1"
"207",0,0,0.26026,0.52024,6.03130157707444,5.8412778380877,6.02259779113988,5.93308498705429,0.391986404367394,0.374213475043913,0.278391652210697,0.32736426922768,7,"0, 0, 1, 1"
"208",0,0,0.2615,0.52458,5.99620661177804,5.80777410231067,5.99767308644532,5.91189821335427,0.34085124941541,0.325396822684828,0.242075085833588,0.306074521817815,8,"0, 0, 1, 1"
"209",0,0,0.26026,0.52532,5.96777414091,5.78063077894775,5.97748013471741,5.89540194348957,0.342589195203398,0.327055968832538,0.243309387824626,0.309169569043818,9,"0, 0, 1, 1"
"210",0,0,0.2593,0.52275,5.99280265445141,5.80452448271696,5.99525557070075,5.91092496507737,0.364038109383218,0.347532374702029,0.258542565787219,0.315418905025308,10,"0, 0, 1, 1"
"211",0,0,0.26191,0.52908,5.96251044618278,5.77560574370801,5.97374181967506,5.89146526119416,0.344865999858465,0.329229541620971,0.24492639138042,0.31052806637986,11,"0, 0, 1, 1"
"212",0,0,0.26011,0.52362,6.00378343502297,5.81500738725293,6.00305420252017,5.91697274300322,0.347922574744916,0.332147529329848,0.247097193539026,0.309016334461876,12,"0, 0, 1, 1"
"213",0,0,0.25722,0.52251,5.99368098987265,5.80536299381473,5.99587937103257,5.91209856309521,0.395840302601428,0.377892634919243,0.281128719325451,0.330844205008777,13,"0, 0, 1, 1"
"214",0,0,0.26074,0.5232,5.99619670021957,5.80776464014899,5.99766604718297,5.91212431467415,0.357321951633504,0.341120732097945,0.253772700731649,0.313521626614279,14,"0, 0, 1, 1"
"215",0,0,0.25698,0.51819,6.06049121199431,5.86914399517102,6.04332848639419,5.9523262967587,0.368847226662763,0.35212344334375,0.26195803655409,0.313680455703176,15,"0, 0, 1, 1"
"216",0,0,0.25762,0.52013,6.01520355402227,5.82590971031447,6.01116485575007,5.92512372411976,0.362166985475687,0.345746088821005,0.257213679707742,0.312919222129921,16,"0, 0, 1, 1"
"217",0,0,0.26094,0.52624,5.98168510174312,5.79391100738568,5.98735980229522,5.90304368240741,0.359674734586538,0.343366838276806,0.255443664638281,0.317386063537972,17,"0, 0, 1, 1"
"218",0,0,0.25717,0.52252,6.04285317406422,5.85230567783849,6.03080182101395,5.94145193667028,0.387717844923516,0.370138454979116,0.275360089628677,0.324425172322907,18,"0, 0, 1, 1"
"219",0,0,0.25742,0.51938,6.06770448064817,5.87603020933384,6.04845140330154,5.95618435150425,0.387025829388563,0.369477815897673,0.274868615062252,0.322690450443928,19,"0, 0, 1, 1"
"220",0,0,0.25815,0.51904,6.04352462519386,5.8529466849187,6.03127869058717,5.94141621744477,0.377415237067776,0.360302974348268,0.268043101102845,0.319985079201222,20,"0, 0, 1, 1"
"221",0,0,0.26357,0.52664,5.98093268646582,5.79319270712716,5.98682543138373,5.90150387585736,0.374442516918813,0.357465039346232,0.265931853200853,0.322801611962524,21,"0, 0, 1, 1"
"222",0,0,0.25594,0.51759,6.05105448361504,5.86013513445415,6.0366264518958,5.94726008573961,0.345600896241739,0.329931117304001,0.245448320243421,0.304092309204864,22,"0, 0, 1, 1"
"223",0,0,0.25843,0.51852,6.06736525757717,5.87570636686686,6.0482104845601,5.95557247759005,0.367866856326567,0.351187523663245,0.261261770268752,0.314229254422709,23,"0, 0, 1, 1"
"224",0,0,0.26028,0.52288,6.01640418324967,5.82705590219873,6.01201755153386,5.9246645073511,0.338126796667348,0.322795898471422,0.24014015928141,0.302931709385104,24,"0, 0, 1, 1"
"225",0,0,0.26178,0.52478,5.99795425395829,5.80944250520965,5.99891427488607,5.91252651132891,0.379924611539367,0.362698572080072,0.269825277467581,0.323953437349535,25,"0, 0, 1, 1"
"226",0,0,0.26316,0.52551,5.97304232954419,5.78566010433767,5.98122164136583,5.89715075589378,0.353436735379201,0.337411674182618,0.251013391326578,0.313546082606667,26,"0, 0, 1, 1"
"227",0,0,0.26478,0.53081,5.94174193255483,5.75577888856809,5.95899186723175,5.87707981877327,0.395567064291217,0.377631785419261,0.280934663450606,0.336610869009372,27,"0, 0, 1, 1"
"228",0,0,0.26254,0.52494,5.99168308885901,5.80345567898754,5.99446044691188,5.90865154732054,0.352370695498489,0.336393969272825,0.250256281895211,0.311699950354503,28,"0, 0, 1, 1"
"229",0,0,0.26018,0.52164,6.03032207334893,5.84034274572516,6.02190214032788,5.93279108773664,0.357544495124237,0.341333185315933,0.253930752769637,0.31152722148452,29,"0, 0, 1, 1"
"230",0,0,0.26204,0.52359,5.986220027617,5.79824031664596,5.99058054029179,5.90532675988615,0.375437459965744,0.358414871000888,0.266638469133459,0.323295250228316,30,"0, 0, 1, 1"
"231",0,0,0.26067,0.52567,5.99036784521199,5.80220006937916,5.99352635111704,5.90864795808239,0.340885759861155,0.325429768403566,0.242099595408161,0.307354074584481,31,"0, 0, 1, 1"
"232",0,0,0.262,0.52459,5.99096964920075,5.80277458716707,5.99395375677416,5.90812164553855,0.397263612849021,0.37925141131527,0.282139564821675,0.332368360617822,32,"0, 0, 1, 1"
"233",0,0,0.25796,0.5223,6.01208004768344,5.82292782587063,6.00894651837747,5.92305607418388,0.365105561250532,0.348551427577994,0.259300678021945,0.314726946486748,33,"0, 0, 1, 1"
"234",0,0,0.25691,0.51885,6.06075280888202,5.86939373107849,6.04351427444441,5.95222567677984,0.386406926510112,0.36888697449532,0.274429065646838,0.322944701699692,34,"0, 0, 1, 1"
"235",0,0,0.25932,0.52269,6.01356764649445,5.82434797594303,6.01000302208834,5.92309181625652,0.358587670164149,0.34232906209231,0.254671623421452,0.313323906341948,35,"0, 0, 1, 1"
"236",0,0,0.26168,0.52193,6.02360432502682,5.83392958466632,6.017131145636,5.92793665096933,0.338962905089721,0.32359409717108,0.24073396968539,0.305016172015027,36,"0, 0, 1, 1"
"237",0,0,0.26396,0.52889,5.96498228286772,5.77796550564186,5.97549733642526,5.89094797761887,0.45156985853408,0.431095375003732,0.320708263361162,0.362215302052058,37,"0, 0, 1, 1"
"238",0,0,0.2571,0.52211,6.00590358875903,5.81703141178123,6.00455995143122,5.91932719912378,0.39820523931786,0.38015034380163,0.282808314925007,0.331855141845177,38,"0, 0, 1, 1"
"239",0,0,0.25871,0.52098,6.03761539243801,5.8473053807822,6.02708190964816,5.93795005107593,0.346076837965113,0.330385479506969,0.245786337585987,0.305312607190615,39,"0, 0, 1, 1"
"240",0,0,0.25848,0.521,6.04453605188711,5.85391225283998,6.03199701332767,5.94209030583007,0.341873310479985,0.326372542807823,0.242800961183491,0.303842247682653,40,"0, 0, 1, 1"
"241",0,0,0.26168,0.52617,5.96537734195333,5.7783426524807,5.97577791031848,5.89315767847061,0.360103920614665,0.343776564719448,0.255748475739239,0.317209680755216,41,"0, 0, 1, 1"
"242",0,0,0.25958,0.52202,6.006538581588,5.81763761360484,6.00501092804886,5.91889741220624,0.357426504706662,0.341220544663884,0.2538469550998,0.312694125752216,42,"0, 0, 1, 1"
"243",0,0,0.26101,0.52608,5.99452129590933,5.80616519980602,5.99647616261337,5.91074521317718,0.386179895240339,0.368670236977236,0.274267826354884,0.327235519882818,43,"0, 0, 1, 1"
"244",0,0,0.26142,0.52393,5.97905098738666,5.79139632555995,5.98548903473891,5.90129390719292,0.379973658974105,0.362745395670866,0.269860111319575,0.325701363464795,44,"0, 0, 1, 1"
"245",0,0,0.25727,0.51781,6.05139665611135,5.8604617926175,6.03686946534098,5.94683190682514,0.35917086362202,0.342885813163421,0.25508581174147,0.310042523555149,45,"0, 0, 1, 1"
"246",0,0,0.25967,0.52218,6.02841746522795,5.83852449382763,6.02054947351163,5.93194477575652,0.34165436946282,0.326163528724808,0.242645467648954,0.304661750365622,46,"0, 0, 1, 1"
"247",0,0,0.25581,0.52082,6.06457734373403,5.87304485892745,6.04623048746743,5.95534522116674,0.354434059965973,0.338363779396483,0.251721698646445,0.307168669012357,47,"0, 0, 1, 1"
"248",0,0,0.2594,0.52307,6.03419590240399,5.84404093274458,6.02465336245958,5.93527580636097,0.365757941847282,0.349174228796202,0.259764003561239,0.31589163741823,48,"0, 0, 1, 1"
"249",0,0,0.25846,0.52115,6.02889171192342,5.83897723785641,6.0208862870328,5.93266710139633,0.346870694333956,0.331143341889849,0.246350140268115,0.307203761529414,49,"0, 0, 1, 1"
"250",0,0,0.26675,0.53411,5.91331946728652,5.72864511714422,5.938806021555,5.8592335228843,0.386707188586023,0.369173622485145,0.27464231400055,0.334027834830587,50,"0, 0, 1, 1"
"251",0,0,0.26164,0.52836,5.95892997066644,5.772187609379,5.97119893940272,5.88949028766793,0.348610837088413,0.33280458539208,0.247586002561038,0.312117880828032,51,"0, 0, 1, 1"
"252",0,0,0.25909,0.52119,6.01811152069987,5.82868582781143,6.01323011525634,5.92564416785008,0.398981702209286,0.380891601339151,0.283359764630446,0.33166520056124,52,"0, 0, 1, 1"
"253",0,0,0.25955,0.52188,6.01563116379181,5.82631793196716,6.01146854738049,5.92451998617623,0.339341442722379,0.323955471650841,0.241002809920167,0.303539307154311,53,"0, 0, 1, 1"
"254",0,0,0.26041,0.52482,5.98246097992419,5.79465170672401,5.98791083673503,5.90397779751724,0.375556106783659,0.358528138291641,0.266722732983686,0.322654155792442,54,"0, 0, 1, 1"
"255",0,0,0.25528,0.51553,6.06752261868795,5.87585659311819,6.04832224358831,5.95727228957008,0.365849397827019,0.349261538099814,0.259828956276485,0.312057850718862,55,"0, 0, 1, 1"
"256",0,0,0.25908,0.52482,5.9872778820258,5.79925020721869,5.99133183634028,5.90736167250628,0.405119964344601,0.38675155050778,0.287719203933731,0.335631157685549,56,"0, 0, 1, 1"
"257",0,0,0.25714,0.51744,6.05199515905504,5.86103315903196,6.03729452657139,5.9472521535175,0.344749404090547,0.329118232384218,0.244843584201116,0.303912113607591,57,"0, 0, 1, 1"
"258",0,0,0.26242,0.5231,6.00215146849648,5.81344941519515,6.00189516778682,5.91450841936362,0.387370519974767,0.369806877979013,0.275113416873553,0.328061411290231,58,"0, 0, 1, 1"
"259",0,0,0.26232,0.52609,5.96764638911583,5.78050881950654,5.97738940444551,5.89404616057414,0.384907418619113,0.367455455308699,0.273364104019018,0.328457565785341,59,"0, 0, 1, 1"
"260",0,0,0.26043,0.52426,5.98406679829071,5.79618471619712,5.98905130085119,5.90488715525826,0.385799475764283,0.368307065978131,0.273997649620966,0.327074509350289,60,"0, 0, 1, 1"
"261",0,0,0.25956,0.52569,5.99358294775233,5.80526939699062,5.99580974079143,5.91117340515338,0.344918291927282,0.329279462731937,0.244963529595607,0.308307298284461,61,"0, 0, 1, 1"
"262",0,0,0.25707,0.52317,5.99769127807744,5.80919145283352,5.99872750746469,5.91485535204603,0.338421262695661,0.323077013210377,0.240349291239123,0.30485405403599,62,"0, 0, 1, 1"
"263",0,0,0.25905,0.52616,5.96953302440382,5.78230991347152,5.97872930682245,5.89718529858633,0.350987387663894,0.335073381553272,0.249273846409444,0.311277766634101,63,"0, 0, 1, 1"
"264",0,0,0.26048,0.52266,6.01678247952443,5.82741704626392,6.01228622035447,5.92466397982809,0.348635903002291,0.332828514800429,0.247603804559017,0.307937900519517,64,"0, 0, 1, 1"
"265",0,0,0.25707,0.52093,6.03564989072459,5.84542899624899,6.02568599575083,5.93743253293149,0.348375343037665,0.332579768801247,0.247418752939257,0.306934963284561,65,"0, 0, 1, 1"
"266",0,0,0.26506,0.52957,5.94874082795585,5.76246044930669,5.96396253466468,5.88151092809236,0.36213541265422,0.345715947532668,0.257191256455722,0.319872731860617,66,"0, 0, 1, 1"
"267",0,0,0.26127,0.52305,6.02215046685083,5.83254164540568,6.01609860477442,5.9271765284741,0.373256191490075,0.356332502716709,0.265089316080978,0.319886633726483,67,"0, 0, 1, 1"
"268",0,0,0.2616,0.52378,6.00875735428954,5.81975578564785,6.00658671688076,5.91887831330026,0.428041691419975,0.408633990937639,0.30399838454035,0.345483136096871,68,"0, 0, 1, 1"
"269",0,0,0.26076,0.52344,6.01336279880459,5.8241524161863,6.0098575377394,5.9221905425067,0.369349420088342,0.352602866978948,0.262314698050301,0.318524894895871,69,"0, 0, 1, 1"
"270",0,0,0.25737,0.52213,6.01081433433391,5.82171950082247,6.00804759936734,5.92247993848918,0.351035000337729,0.335118835436196,0.249307661283601,0.309415654949415,70,"0, 0, 1, 1"
"271",0,0,0.25913,0.5196,6.00438558563999,5.81558223595274,6.00348185435525,5.91769142726728,0.358019018220033,0.341786193212861,0.254267762592374,0.313589300184355,71,"0, 0, 1, 1"
"272",0,0,0.25936,0.52298,6.02619276602978,5.83640066399936,6.01896947563785,5.93083714287499,0.3604450152876,0.344102193928665,0.255990723706262,0.311883839238406,72,"0, 0, 1, 1"
"273",0,0,0.25846,0.52071,5.99474213376224,5.80637602472096,5.99663300329472,5.91215965703536,0.382749840769686,0.365395703501707,0.271831776225036,0.325178434145439,73,"0, 0, 1, 1"
"274",0,0,0.26297,0.52724,5.98684928077698,5.79884103904106,5.99102744055392,5.90554359886334,0.337494508878435,0.322192279039521,0.239691103803295,0.305858431934872,74,"0, 0, 1, 1"
"275",0,0,0.26206,0.52494,5.97318485505856,5.78579616764859,5.98132286404342,5.89775347388452,0.35510389589589,0.339003244511218,0.25219742109284,0.314195513977567,75,"0, 0, 1, 1"
"276",0,0,0.25965,0.52354,5.98428626833863,5.79639423532427,5.9892071701073,5.9056514269236,0.349445590558864,0.333601490574255,0.24817885066811,0.310187934263554,76,"0, 0, 1, 1"
"277",0,0,0.25981,0.51841,6.05838325844242,5.86713161766227,6.04183140214444,5.94937255641921,0.38283500756668,0.365477008778386,0.271892262316045,0.322178107300213,77,"0, 0, 1, 1"
"278",0,0,0.26032,0.52661,5.99638275472496,5.80794225881696,5.99779818447288,5.91229934128383,0.35599509314916,0.339854034276833,0.252830355993182,0.313820046429985,78,"0, 0, 1, 1"
"279",0,0,0.26198,0.52549,5.98520523156435,5.79727153213433,5.98985982460725,5.90481798075231,0.363517525260069,0.347035394215957,0.258172843081168,0.317682305710272,79,"0, 0, 1, 1"
"280",0,0,0.25872,0.51849,6.05440255818919,5.86333140505726,6.03900427929501,5.94775226992959,0.365794135178394,0.349208781097144,0.259789708333484,0.31388226143576,80,"0, 0, 1, 1"
"281",0,0,0.25586,0.51615,6.0853354998997,5.89286182621945,6.0609730839642,5.96756679050461,0.378729408840555,0.361557560681918,0.268976435644646,0.31713017283102,81,"0, 0, 1, 1"
"282",0,0,0.26131,0.52428,6.01097508828141,5.82187296607701,6.00816176801336,5.92066533802843,0.343030992503471,0.327477734743507,0.243623155544474,0.306722831884433,82,"0, 0, 1, 1"
"283",0,0,0.26104,0.52213,6.02792136536733,5.83805088747102,6.02019713971045,5.93073204539287,0.368354358791361,0.351652922435781,0.261607998135634,0.317336956757691,83,"0, 0, 1, 1"
"284",0,0,0.26154,0.52464,6.00571331972963,5.81684976967861,6.00442482095509,5.91759417157227,0.350799410094267,0.334893927014093,0.249140343345042,0.309324351048912,84,"0, 0, 1, 1"
"285",0,0,0.25809,0.52059,6.0117375658662,5.82260087241118,6.00870328525028,5.92225174657798,0.418136867853858,0.399178258787042,0.296963905367847,0.340698451850213,85,"0, 0, 1, 1"
"286",0,0,0.26158,0.52587,5.97289146999617,5.78551608486383,5.98111449979572,5.8976401616544,0.346976236160484,0.33124409837841,0.246425096856244,0.311917718934108,86,"0, 0, 1, 1"
"287",0,0,0.26314,0.52924,5.97586994435476,5.78835951317573,5.98322983438008,5.89888724095869,0.342411452138396,0.326886284758606,0.24318315338133,0.308729819603855,87,"0, 0, 1, 1"
"288",0,0,0.26382,0.52768,5.98237917483882,5.79457361073667,5.98785273815655,5.9022837310196,0.36767405141654,0.351003460658552,0.261124838791387,0.319908586194157,88,"0, 0, 1, 1"
"289",0,0,0.25745,0.52093,6.06087833356131,5.86951356438372,6.04360342300281,5.95232472397093,0.352761257650497,0.336766823072077,0.250533662032831,0.306981348397701,89,"0, 0, 1, 1"
"290",0,0,0.25924,0.5209,6.03114071470825,5.84112426933025,6.02248354549411,5.93376629138942,0.340159640819495,0.324736572091532,0.241583900278286,0.303693208301349,90,"0, 0, 1, 1"
"291",0,0,0.25785,0.52104,6.02510220114704,5.83535954606775,6.01819494836811,5.93060190341055,0.393476813048776,0.37563630758525,0.279450151512347,0.327741526116727,91,"0, 0, 1, 1"
"292",0,0,0.2587,0.52258,6.03704153404524,5.84675754151801,6.02667435116063,5.93741401626705,0.372647515127973,0.35575142415352,0.264657029613337,0.31758254638916,92,"0, 0, 1, 1"
"293",0,0,0.26021,0.5223,5.99370571668907,5.80538659950054,5.99589693220103,5.91099065454137,0.360819886113863,0.34446006785752,0.256256959747937,0.314601185761609,93,"0, 0, 1, 1"
"294",0,0,0.25727,0.51911,6.00681564985582,5.81790211940955,6.00520770398801,5.91987957766379,0.385126306927065,0.367664419072372,0.27351956011908,0.325583094441921,94,"0, 0, 1, 1"
"295",0,0,0.26175,0.52543,6.05079704165987,5.85988936509176,6.03644361470948,5.94410230083387,0.353351031353593,0.337329856035634,0.250952523691822,0.309607649396469,95,"0, 0, 1, 1"
"296",0,0,0.25948,0.52347,6.0509156196658,5.86000256669052,6.03652782968893,5.94544926437641,0.339537814650154,0.324142939942279,0.241142274719996,0.302382656009872,96,"0, 0, 1, 1"
"297",0,0,0.26014,0.52076,6.03778716554693,5.84746936558191,6.02720390418437,5.93709193813117,0.376713507562636,0.359633061734632,0.267544727602733,0.320030200092245,97,"0, 0, 1, 1"
