i,ate
1165,-0.019838450493589163
1166,-0.023150710202402114
1167,-0.02823574333633222
1168,0.02800856877285661
1169,-0.03301408284749202
1170,0.004142435297106201
1171,-0.010413718678628087
1172,-0.025680594571893603
1173,0.005443812992549063
1174,-0.013306083473183142
1175,-0.020626712161183253
1176,-0.029639718939844767
1177,0.03545899125263552
1178,0.015833260544071415
1179,0.005616713550057106
1180,-0.050669123946250796
1181,-0.015026777957783372
1182,-0.059604273756431264
1183,0.013797952874068042
1184,-0.01439592943458888
1185,-0.06646195644966531
1186,-0.04232347775485053
1187,0.01568335764652587
1188,-0.013349155083692485
1189,-0.0011630553502291752
1190,-0.01380766313942254
1191,0.012390186594675431
1192,-0.06715631013334934
1193,0.009131285290463906
1194,-0.05096196977828066
1195,0.013303134457585242
1196,-0.05101391120150768
1197,8.900231034189576e-5
1198,-0.030261853315177722
1199,-0.018026827196855416
1200,0.008105466884551618
1201,-0.003666322010372633
1202,8.46011413186562e-4
1203,-0.002996993341840948
1204,-0.01370424161609414
1205,-0.020622605789119758
1206,-0.024181672805689905
1207,-0.015282110631703566
1208,-0.06156569148460206
1209,-0.03231742330865987
1210,-0.08984494790680608
1211,0.007104984500248657
1212,0.022709016686973726
1213,-0.016671616831046968
1214,0.03479420847092597
1215,-0.031001336146991118
1216,-0.023501910748738114
1217,-0.07613131409998455
1218,0.029544079696394485
1219,-0.04102008066020521
1220,-0.013948000148767237
1221,0.02098900834296108
1222,-0.05498029362929027
1223,-0.003292485765901909
1224,-0.05950832060444189
1225,-0.04460433313661129
1226,0.023334231710521763
1227,-0.0345005884983936
1228,-0.02779494984714949
1229,-0.013902318286925772
1230,-0.011073222280939113
1231,-0.022166078939531986
1232,-0.04848737724957565
1233,0.011656155644645796
1234,-0.03679336291627029
1235,0.025641456477288493
1236,-0.007003235818259859
1237,0.02994541406512613
1238,-0.006996975349019996
1239,-7.451865181221512e-4
1240,-0.03749072930270925
1241,-0.006360219757391081
1242,0.015314974231614903
1243,-0.05543585729232692
1244,0.006098250840851055
1245,-0.023987238799010935
1246,-0.03001700862048748
1247,-0.025565982565531206
1248,-0.09774435681657785
1249,0.009395797993869803
1250,-0.03857786483596641
1251,-0.009360565007416083
1252,0.003707051512311599
1253,-0.018769275774437058
1254,-0.023389633396885726
1255,0.002188429409864745
1256,-0.013625580464504239
1257,-0.00743572539031373
1258,-0.018486164495181714
1259,-0.04136905446057315
1260,-0.011362374795842248
1261,-0.0072964833450592514
1262,-0.040711559568716554
1263,0.0224577550593658
1264,-0.01308732307515166
1265,-0.027280442378086037
1266,0.022524581608317717
1267,-0.057422574350699584
1268,-0.004421904660225406
1269,-0.003318443441088517
1270,-0.00793453541206035
1271,-0.02034696801132807
1272,0.0211105726480844
1273,0.01125435234826716
1274,-7.83013140687211e-4
1275,-0.003368893754106081
1276,-0.03408080350879546
1277,-0.033416609313669854
1278,-0.050865841180817314
1279,0.02812088304667812
1280,0.0096617426632261
1281,-0.012916877069206828
1282,-0.06025077218341885
1283,-0.048590226701337516
1284,-0.012913983853199862
1285,-0.034113068580868
1286,-0.022941546786135095
1287,0.003692124373912184
1288,-0.012275330664484982
1289,-0.011992385999020722
1290,-0.04060630373306351
1291,0.035759156674597684
1292,-0.017432063232265316
1293,6.088819268142975e-4
1294,-0.046019185032007276
1295,0.016956210087460774
1296,-0.03167391979449502
1297,0.0377486512302682
1298,-0.007892130470713674
1299,-0.0032980755312676246
1300,0.010223827626043708
1301,0.00973202547996796
1302,-0.04998693109889436
1303,-0.06293247185525122
1304,-0.046227078226999924
1305,-0.003215525347027251
1306,-0.038849419869746174
1307,-0.05070850798779404
1308,-0.011815536585107464
1309,-0.06201553936733553
1310,0.007620433030440715
1311,0.019933308414451317
1312,-0.021096707074853588
1313,-0.039499565537202186
1314,0.027013516352961633
1315,-0.015238983318565005
1316,-0.019223298109916048
1317,-0.0278252341716108
1318,-0.017629902928002275
1319,-0.0829202703628785
1320,0.018606276096180402
1321,-0.06681078705246739
1322,-0.04028057930123838
1323,-0.027677325530491945
1324,-0.0255787306865468
1325,-0.06591778274190169
1326,0.0385985934258688
1327,0.007668321036362613
1328,-0.04659709542386224
1329,-0.040970159519528315
1330,-0.03358246845243275
1331,-0.05734664687076266
1332,0.01060423510177011
1333,0.0071571979028502986
1334,0.027156857074616708
1335,-0.010055684236909612
1336,-0.04840318526093536
1337,-0.036764042092062105
1338,-0.03447598329844595
1339,-0.023729592227771656
1340,-0.05758038323479295
1341,-0.029694052499520285
1342,0.009697830968407206
1343,-0.006657899027483136
1344,-0.02348497429780179
1345,-0.02434738468148441
1346,0.010445267777990735
1347,0.0033427857007882478
1348,4.661890638567173e-4
1349,-0.05114614807618502
1350,-0.02744698594542888
1351,-0.02564263404467268
1352,-2.789166450442443e-4
1353,-0.01402169375499214
1354,-0.019411612377070384
1355,-0.031727466100052656
1356,-0.031041800842010345
1357,-0.040210773973179514
1358,0.0332837386161883
1359,-0.04205016674373056
1360,-0.046285740144759016
1361,-0.029770278495294566
1362,-0.019833094489220868
1363,-0.02323553970329459
1364,-0.046692201789603816
1365,-9.302934745317459e-4
1366,-0.07197678326444995
1367,-0.017640816399712864
1368,-0.02582437941688913
1369,0.03543811604868985
1370,-0.03212532432518808
1371,-0.019008230686915123
1372,0.027648224995333426
1373,-0.00830172457621356
1374,0.002163404435873595
1375,0.019264034930678936
1376,-0.03573645265997112
1377,0.017016397684008894
1378,-0.05916219027349229
1379,-0.05756838245483962
1380,-0.038702259805983505
1381,0.013620176303963144
1382,-0.01662634043229108
1383,-0.04512695664179962
1384,-0.0500968057110525
1385,-0.02518321110237441
1386,-0.03836761437570099
1387,0.0013169050811870364
1388,-0.01744112905240741
1389,0.0019652613130161783
1390,-0.02420284526655539
1391,0.005617365017820161
1392,-0.062196799350837786
1393,-0.008461541433027422
1394,-0.012470813097736427
1395,0.038000798917749865
1396,-0.046317067137005036
1397,-0.06900990233595142
1398,0.02184506833623978
1399,-0.027642312777008057
1400,-0.04937770523604072
1401,-0.017357438011533596
1402,-0.006022126395409402
1403,0.020298401118429524
1404,-0.006073055592234103
1405,-0.015281697165055258
1406,-0.04891349993431009
1407,-0.02915585368494983
1408,-0.014398122252166135
1409,-0.02410212952854862
1410,-0.07774728424550326
1411,0.05358015742717921
1412,-0.03127003241701706
1413,-0.008617780038435469
1414,-0.04477299658374634
1415,0.0016133159637094774
1416,-0.06505903657895322
1417,-0.06514672723445933
1418,0.013360664209482842
1419,0.029979995009007665
1420,-0.013980032492738437
1421,0.028299512863582163
1422,-0.051015305066351394
1423,-0.05483486950859559
1424,-0.034564695687255134
1425,-0.08083265737531209
1426,-0.044250298161388604
1427,-0.02123641501693735
1428,-0.03454085978833785
1429,-0.03968560573265127
1430,-0.007980368759290979
1431,-0.05965693030962782
1432,-2.2187468678583344e-4
1433,-0.015053675524936944
1434,0.017723030839601805
1435,-0.01900369251482821
1436,-0.03625435072718573
1437,-0.0029218366576255345
1438,0.013998833911311764
1439,-0.09206827051454299
1440,-0.008251813841012742
1441,-0.020702978853603934
1442,0.02589182256403816
1443,-6.070564448108495e-4
1444,-0.027261083117860366
1445,-0.001557128972497518
1446,9.348788704216376e-4
1447,-0.011068625263111545
1448,-0.0070443390254786575
1449,-0.008809431863095185
1450,0.0075325355711437225
1451,-0.007212694017059054
1452,-0.04937827884359247
1453,-0.03602867354572559
1454,-0.042776977629373686
1455,-0.0024222912537526092
1456,-0.006245178211839869
1457,-0.01252603217542135
1458,-0.039591972842241224
1459,-0.014622330180459248
1460,-0.026367879761340723
1461,0.017071081214551614
1462,-0.09040035651258048
1463,-0.02559387584543993
1464,-0.022754215363798833
1465,-0.0391710345158703
1466,-0.0628656128748584
1467,0.049938720134189735
1468,-0.002034185507208741
1469,-0.03238859328663718
1470,-0.04001828228964925
1471,-0.024339265112214292
1472,-0.053680476799614074
1473,-0.02254162871259048
1474,-0.027130769974012633
1475,-0.06537245877215196
1476,-0.02133789664109355
1477,-0.049191405590242626
1478,-0.08004976428690035
1479,0.03393936645043659
1480,-0.0824845244847063
1481,-0.04887786955702812
1482,0.024996274149033326
1483,-0.017388846725840706
1484,0.014939661182127584
1485,-0.03722490634298556
1486,-0.009575326079217322
1487,-0.017549087651698755
1488,-0.05601769558114282
1489,-0.05340468264683247
1490,-0.04505149340739857
1491,0.027177803642093212
1492,-0.06787358907087665
1493,-0.0345855907370443
1494,-0.03924381312385447
1495,-0.05386592834665027
1496,-0.00737835670609456
1497,-0.0030992524847188035
1498,-0.057381758016147144
1499,-0.019428283601092236
1500,0.0173889353562382
1501,0.02312060716120956
1502,-0.04248384485652279
1503,0.002775111483631909
1504,-0.03759780947458795
1505,-0.04221116652144709
1506,-0.00754428819015221
1507,-0.043196625145745585
1508,-0.0038326517301508073
1509,-0.00679562637812825
1510,-0.07571682790974746
1511,-0.03782340737923172
1512,-0.05112486377948389
1513,-0.004717986799386398
1514,-0.0088917293685297355
1515,-0.01452416350444935
1516,-0.03142656701392588
1517,-0.01934207827926375
1518,-0.007738122540167619
1519,-0.0603743418646268
1520,-0.04855550884822821
1521,-0.00955035854783455
1522,-0.03065182984853551
1523,-0.022226648914524513
1524,-0.04610488700462566
1525,-0.017142521030484456
1526,-0.04294779522674261
1527,-0.08680112245219
1528,-0.03212341643155486
1529,-0.03552029771051847
1530,-0.06043741467238664
1531,-0.04757573226431315
1532,-0.057190605593672617
1533,-0.02510670006989911
1534,-0.00614108154230622
1535,-0.009453864626468175
1536,-0.059646597289314957
1537,-0.022146676349266634
1538,-0.0459614526426827
1539,-0.04357306284313207
1540,0.012699984047791033
1541,-0.019622042660141684
1542,-0.02494747492882511
1543,0.020159575272456348
1544,0.042148946280766916
1545,-0.004084146066319114
1546,-0.037623178223377046
1547,0.009872526874129706
1548,-0.0021358019401527123
1549,-0.011099465199791325
1550,-0.02095789400109012
1551,0.0031161789344749946
1552,-0.025543467235466036
1553,-0.003788930432137849
1554,-0.03554391093894109
1555,-0.011875404081608046
1556,-0.036473030063873785
1557,0.001516465272821968
1558,-0.002795551855415343
1559,-0.05626366799463846
1560,-0.02559191066529788
1561,-0.039317459495951335
1562,-0.03440779671757577
1563,-0.027518566102811212
1564,-0.011979533095686848
1565,0.017090573860223987
1566,-0.00904689746634188
1567,-0.028649085075297884
1568,-0.012958008938416088
1569,-0.04537103196467615
1570,-0.017810770171785464
1571,0.01646543396516109
1572,-0.04089037643376994
1573,-0.019002808942310087
1574,-0.022069679972591183
1575,0.01239803169773862
1576,-0.06489444570619875
1577,-0.06132981071757716
1578,-0.0246199534053584
1579,-0.04104807496381642
1580,-0.08142834671800928
1581,0.03940692522142639
1582,-0.06397931048625109
1583,-0.045788534330302
1584,-0.05057883353681898
1585,-0.07020652691405253
1586,0.025591676087114587
1587,-0.06088163307834686
1588,0.0033614549523126314
1589,-0.04436198329826854
1590,-0.023055092962750032
1591,-0.08762086218809143
1592,-0.041752498734835705
1593,0.0010678591717427355
1594,-0.029525552386470005
1595,-0.0415520111674324
1596,-0.02571358017450963
1597,-0.03615191824516764
1598,-0.004085598761649226
1599,-0.008140228420800547
1600,-0.022043678964999702
1601,-0.020039825605210476
1602,-0.013296318791375578
1603,-0.021896762373406903
1604,0.0028004386293624395
1605,-0.0024634072549129526
1606,-0.03824640267581135
1607,-0.028201783033527106
1608,-0.046827862417561365
1609,-0.07775932408756674
1610,-0.006479919143922805
1611,-0.025209706761815623
1612,-0.032395042894280676
1613,-0.0239101017900005
1614,-0.06835196013116468
1615,-0.007569384016668151
1616,0.002514646089816941
1617,-0.02195750094154883
1618,-0.030839604950409286
1619,-0.028794285463616134
1620,-0.01148123791369203
1621,-0.04097850503330987
1622,-0.04235151890665083
1623,-0.02040814369299508
1624,-0.05666819079192066
1625,-0.05645919596098344
1626,-0.02997085690959822
1627,-0.03754981546366237
1628,-0.06670588606974291
1629,-0.029187889390221197
1630,0.002601780941658971
1631,-0.06918258746324915
1632,-0.03283505792940701
1633,-0.0018916395206917958
1634,0.03458195530778038
1635,-0.04874936104105014
1636,0.00211167925147579
1637,-0.0344694125969965
1638,0.001367851211523649
1639,-0.010539519499914551
1640,-0.019588632726160154
1641,-0.050432734813768254
1642,-0.06650732437852251
1643,0.036983169244874256
1644,-0.015838024089914568
1645,0.006061747777330095
1646,-0.027397756012133637
1647,-0.006799326843423714
1648,-0.008270707124232418
1649,0.012616955843048352
1650,-0.05678224673777843
1651,0.004503562482968418
1652,-0.022629092004074286
1653,-0.010383255500128682
1654,-0.07152260562242335
1655,-0.03447615210211913
1656,-0.06416704788600659
1657,-0.0246351415425973
1658,-0.03716413952911027
1659,-0.008097913353194916
1660,0.03787786651669775
1661,-0.0035738156605742283
1662,0.009303065166462995
1663,0.0015905343089207408
1664,-0.034686987551190124
1665,-0.01751790369138262
1666,0.03238457638936504
1667,-0.04216780266191909
1668,-0.02458125449915205
1669,-0.030519962432428868
1670,0.057626207814572866
1671,-0.03578811909400173
1672,0.0013728057876486593
1673,0.02438566415423897
1674,-0.010284779123723303
1675,-0.011092858781926326
1676,0.014443728836179087
1677,-0.00425756988963065
1678,-0.012641975540135061
1679,-0.02875495482413354
1680,-0.009304016826957848
1681,0.03043198517276137
1682,-0.0034110097620739244
1683,-0.04336511662699409
1684,-0.024441098065827505
1685,-0.004027018759959783
1686,0.01610696558940783
1687,-0.03689526448320682
1688,-0.048590452828230796
1689,-0.01911395952183817
1690,-0.0151341505774258
1691,-0.02485626652012425
1692,-0.05306134545984402
1693,-0.024394269344504532
1694,0.00635646773035467
1695,-0.0401800505756148
1696,-0.04845862818624695
1697,-0.052139028577507004
1698,0.04501900697060021
1699,-0.015856437935913126
1700,-0.03805923326503986
1701,-5.000140848584189e-4
1702,-0.025525674310446875
1703,0.011382256536006177
1704,-0.03612695816537738
1705,0.05692585193465621
1706,-0.043282327618541366
1707,-0.05367350820222448
1708,-0.035550719077284465
1709,-0.024884887340415857
1710,-0.02360151435484259
1711,0.05502568959284035
1712,-0.006523378450395259
1713,0.004154186463050033
1714,-0.05132575907897896
1715,-0.012008295393681936
1716,-0.029386707498784165
1717,-0.021366243681824423
1718,-0.027210666776036105
1719,8.13266556494413e-4
1720,0.025892876874591464
1721,0.010026736957742782
1722,-0.028624499841083922
1723,-0.029795557936791117
1724,-0.024106462002634887
1725,-0.04027258872189647
1726,-0.031109639039240786
1727,-0.07880154343222075
1728,-0.027648026057945807
1729,-0.019925567685573742
1730,-0.07290013701056008
1731,-0.004588328208452189
1732,-0.03340762835230443
1733,-0.025417697654076532
1734,-0.03493372276356757
1735,0.010926170644037558
1736,0.033042457400407954
1737,0.0074175880918902065
1738,-0.06516271161401306
1739,0.007432161573737203
1740,-0.04283557474029771
1741,0.0216414640926553
1742,-0.005394070709649229
1743,-0.09644350151992251
1744,-0.01312409761354047
1745,0.006417331288335562
1746,-0.014900317886795036
1747,-0.02620349401607265
1748,-0.007966395167796375
1749,-0.040114800427027544
1750,-0.05285174912518861
1751,-0.04356216178485908
1752,-0.02342272924296833
1753,0.008560950591316785
1754,-0.01143026189619839
1755,0.0015070485167844871
1756,-0.044555153862466085
1757,0.02795836958273469
1758,-0.04565177683527409
1759,-0.060509166526689355
1760,-0.011124090288849836
1761,-0.05234364345235473
1762,-0.0015012877202446873
1763,0.011077149533835665
1764,-0.031127480190827325
1765,-0.0421839084931748
1766,-0.034126704934480265
1767,-0.018603259336222616
1768,-0.010294325468253332
1769,-0.07478545959296902
1770,-0.04906502733745978
1771,-0.02730350846116497
1772,-0.0443197809094185
1773,-0.029607220259997583
1774,0.04127689955400851
1775,-0.039445599142741
1776,0.00505334808072358
1777,-0.04359773881652408
1778,-0.030360436434211283
1779,0.0013484216175021213
1780,-0.022758389272798024
1781,-0.006392025469207377
1782,-0.006147755518290332
1783,8.436613657943209e-4
1784,0.0012183025046877405
1785,0.006366873323995242
1786,-0.04434288030034299
1787,0.036281819783909014
1788,0.005390417652761589
1789,0.015898362771015487
1790,-0.04735708766307188
1791,0.058197010760357035
1792,-0.006859193223278798
1793,-0.014449185773046297
1794,0.0030412282604808383
1795,0.03580311230811105
1796,-0.003742524084517418
1797,0.017188567450260095
1798,0.021158947805651446
1799,-0.02422468010743048
1800,-0.02378288947085201
1801,2.1869774557731203e-4
1802,-0.03641326020716808
1803,0.015021363742646995
1804,-0.02032181549090764
1805,0.02090951520475863
1806,-0.046023806363511055
1807,-0.057167513525969924
1808,-0.045675340333965475
1809,-0.035577507187222676
1810,-0.04170981532209071
1811,1.382702211989162e-4
1812,0.0022333167691970524
1813,-0.03514071468988941
1814,-0.04616148353736532
1815,-0.007452516282791449
1816,-0.021902870742984984
1817,-0.05096655379041588
1818,-0.03628163129811782
1819,0.0014549168805222529
1820,-0.023591529273239736
1821,-0.0015418917999374532
1822,0.01722469576270054
1823,0.03615387974747626
1824,-0.005003617572602231
1825,-0.016706316992823045
1826,-0.012235177333005137
1827,0.03383079113580123
1828,-0.0262750060624707
1829,-0.01266318936649137
1830,-0.020352729834355238
1831,0.035947820484140816
1832,-0.012107485503048687
1833,-0.017238210161961615
1834,7.437928470321598e-4
1835,-0.025934002998221767
1836,-0.0546360610828103
1837,-0.02358685054043505
1838,-0.02001827882997695
1839,-0.04702202369854548
1840,-0.0380006977969959
1841,-0.04425936838553411
1842,-0.00879664742195152
1843,-0.02025016706608307
1844,-0.06003438324486286
1845,-0.07046641466702007
1846,-0.034151768414215675
1847,-0.03253776238586423
1848,0.0027930776786821987
1849,-0.03609280294932429
1850,0.03554358129755919
1851,-0.015274420524456045
1852,-0.03767485468020537
1853,-0.06077938608697541
1854,-0.01505315007130957
1855,-0.029967141172806674
1856,-0.05399352154384138
1857,0.03738226970599336
1858,-0.037244174525094875
1859,0.035490129096687584
1860,0.028675808547400664
1861,0.01605579994724668
1862,0.0034506138629062377
1863,-0.02940250227014013
1864,-0.0036338899521305423
1865,-0.02382571975688104
1866,-0.011476910112980548
1867,-0.013187489622116688
1868,-0.008988011979499624
1869,-0.051054049780607014
1870,-0.05009402187191889
1871,-0.009910103641229531
1872,0.01871585029138366
1873,-0.004346073264081762
1874,-0.01690642226966574
1875,-0.01291466406537406
1876,0.05012307778234819
1877,-0.016093915211614296
1878,-0.03512117044681118
1879,-0.003023196063849709
1880,-0.043937870176517
1881,-0.00788735303959369
1882,-0.02005500989325419
1883,0.02871447159389509
1884,0.0025368582131224393
1885,-0.028921660093775697
1886,-0.05974153574820662
1887,0.0024299224492140142
1888,-0.0136993329433438
1889,0.024607687207251844
1890,-0.007207958350352164
1891,-0.019039234684934042
1892,0.008652919362134776
1893,-0.04243475688948535
1894,-0.0490771777342946
1895,-0.020927413245017526
1896,0.02376851665228842
1897,0.03564247281138841
1898,-0.043014038843511404
1899,-0.07260114255252192
1900,-0.03678582341703018
1901,-0.025488432014935364
1902,0.005266328715768237
1903,-0.01375379549512791
1904,-0.026374144855240464
1905,-0.058922221879628735
1906,0.04194895904932115
1907,-0.035390956064811546
1908,-0.01805330396905308
1909,0.026167001311343113
1910,0.00371760793866302
1911,0.013237359212680683
1912,-0.028568111467877327
1913,-0.03485105248433537
1914,-0.01478195614978177
1915,0.005638231701068919
1916,-0.04262176618833376
1917,-0.07117526718623599
1918,0.012817136564062012
1919,-0.04657500505716325
1920,-0.00526128750117813
1921,-0.04672893281361305
1922,0.0012249197851006838
1923,-1.6975087588942672e-4
1924,0.007395457967688382
1925,0.024548903120620996
1926,-0.04149983735305404
1927,-0.028231781199612963
1928,-0.05276144550779821
1929,-0.0021609336539629986
1930,-0.0275743857726755
1931,-0.058087361074593294
1932,-0.021973072915092956
1933,-0.011644083671805486
1934,-0.022731873753125242
1935,0.026517081220890346
1936,-0.05563676912536114
1937,-0.002782847108425718
1938,0.019394640899684124
1939,-0.032515538170838285
1940,0.007919634065069459
1941,-0.058414774529155944
1942,-0.019833160870003183
1943,0.024174807607635795
1944,-0.050222963918864036
1945,-0.007460157665118733
1946,-0.0688738694569234
1947,0.014334880278425055
1948,-0.020884983660754156
1949,-0.002395211974643971
1950,-0.09158632546474568
1951,-0.04268070804930803
1952,-0.020666197818439924
1953,-0.02373124741719164
1954,-0.01807918422302804
1955,-0.0019064463474585541
1956,-0.05990912754425938
1957,0.007043743687846313
1958,-0.03705626840369297
1959,0.02144942585559212
1960,0.0017765769697235673
1961,2.5503567269268e-4
1962,-0.012316198872325754
1963,-0.011726312943453998
1964,-0.03837913052379424
1965,-0.0292666940430545
1966,-0.009614259607026665
1967,-0.022719187807187693
1968,-0.026819964419184092
1969,0.017468099163919837
1970,0.021076442426870068
1971,-0.038947074202763166
1972,-0.0038375383853981038
1973,-0.06006331060384877
1974,-0.0017718785661794412
1975,-0.0033599884253313478
1976,-0.030292733945726097
1977,-0.04742984748361756
1978,0.005840497145355922
1979,-0.025180429991261258
1980,-0.007125263646497695
1981,0.023472234910657128
1982,-0.01694939717508656
1983,-0.004926839146601719
1984,-0.03614434615172851
1985,-0.014544488306192177
1986,-0.03699726688262721
1987,0.014410431262078666
1988,-0.02673743166909527
1989,0.004686301974050788
1990,-0.004338406852021873
1991,-0.014225214573644313
1992,-0.08110669976670704
1993,-0.02133623516569058
1994,-0.015099463988302433
1995,0.02879298199196295
1996,-0.016774487132305227
1997,-0.010173356830581348
1998,-0.003144099188610111
1999,-0.02643672998201728
2000,-0.04986951434225943
2001,-0.072067161293388
2002,0.01881865578971302
2003,-0.031241953855377272
2004,-0.016576533163280033
2005,-0.016862264025927082
2006,-0.07565852910764455
2007,-0.02496385740805382
2008,-0.03407796795625219
2009,-0.024671644577158924
2010,0.004468996202448089
2011,-0.003160828901286744
2012,0.006433204496784278
2013,-0.07793789496599143
2014,-0.03614687809451711
2015,0.001938105135322804
2016,-0.08004885589766271
2017,-0.03649098242194067
2018,-0.05986120405041656
2019,-0.018260953798380955
2020,0.0032722111312749602
2021,-0.014715036531189413
2022,-0.015999922198286942
2023,-0.005748734337982633
2024,-0.014190370746936729
2025,-0.009723457838229116
2026,-0.0291667907594874
2027,0.02226191892960662
2028,-0.020783584678381442
2029,0.023151912604268077
2030,0.01187874812329151
2031,-0.056915524367717046
2032,2.811759509567663e-4
2033,-0.03299879168145811
2034,-7.383594749033606e-4
2035,-0.026708096438157594
2036,0.0011983798006779123
2037,-0.01270937336172881
2038,-0.02085843153386159
2039,-0.027369148741546362
2040,-0.019682093528728933
2041,-0.09264919767682141
2042,-0.03049447562242917
2043,0.0032174140736602186
2044,-0.0168850839959806
2045,-0.014703397001989513
2046,-0.05930619593534325
2047,-0.01741945844075192
2048,-0.006617088075003302
2049,-0.053457544803896556
2050,-0.01431441584704607
2051,0.024702682521192204
2052,-0.015618092030384612
2053,-0.04886838454299474
2054,-0.08696880778322466
2055,-0.03764528145393997
2056,0.019843272547415622
2057,-2.407639672076245e-4
2058,-0.015596323936624107
2059,0.015394903622822129
2060,-0.03916702329917261
2061,0.006034825435077981
2062,-0.00394829484785629
2063,0.00392587667432126
2064,0.01974871171190362
2065,-0.00353023972840201
2066,-0.029429924608246352
2067,-0.016529566327606354
2068,-0.0047448826404208055
2069,0.008782460537645254
2070,-0.05234608849825727
2071,-0.022325819866161056
2072,-0.022366505945949078
2073,0.004346873709848112
2074,0.021876582339967143
2075,0.027401016088934693
2076,-0.019313087739700682
2077,-0.04307614857626216
2078,-0.015878754144822496
2079,0.014563175732845907
2080,-0.01119043279101066
2081,-0.01355248965928861
2082,0.02533595067083362
2083,-0.05609583526469107
2084,-0.02371321961102031
2085,-0.0289991663761741
2086,-0.007116208137448787
2087,-0.0446186685162905
2088,-0.006300522170763628
2089,-0.029025876119819813
2090,-0.05349317594717136
2091,0.03474507497104805
2092,0.026828681619237987
2093,-0.020347102422819563
2094,0.019973799354312496
2095,0.008913022735585793
2096,-0.003460970910848321
2097,-0.01587940536936082
2098,-0.03413737415910828
2099,-0.0375880636291228
2100,-0.02722334917543491
2101,0.002348955856124532
2102,-0.02405368340949242
2103,-0.0037820735918485254
2104,-0.006161415182389274
2105,-0.041420307298753276
2106,-0.024576619607310612
2107,-0.012595618862933963
2108,-0.04242860633850623
2109,0.004010575531104621
2110,-0.005514261275998716
2111,0.03297186160963783
2112,-0.06698775650966404
2113,-0.033644817944418634
2114,-0.03662801971618736
2115,0.019398982979913146
2116,-0.06764394301551863
2117,-0.03813956650352014
2118,-0.043005013771630504
2119,-0.06391337870329591
2120,0.01895963897554194
2121,-0.02045514432954021
2122,-0.01814469506424335
2123,-0.016600533893048025
2124,-0.028268538133635793
2125,7.124029030333712e-5
2126,-0.025561883173991898
2127,0.001155454191991312
2128,0.0136991949845362
2129,-0.08730028420593411
2130,-0.030994716936631125
2131,-0.026156785914609376
2132,0.03340235518091937
2133,0.016215890652140866
2134,-0.04300615463641087
2135,-0.07190453829444596
2136,-9.808236478249521e-4
2137,-0.01770748150947038
2138,0.018072126993481097
2139,0.034742080342166
2140,-0.04086733836415271
2141,-0.04239237724242073
2142,-0.05235737010644835
2143,-0.051218089841200895
2144,-0.02079941425505387
2145,0.00561355529503009
2146,-0.04555601792013546
2147,-0.04778521481229367
2148,-0.021237215847622976
2149,-0.02452071964046265
2150,-0.06104480638384306
2151,-0.041825747537027266
2152,-0.05789584008711467
2153,0.024163387792583535
2154,0.002867645560900009
2155,-0.038339157369344026
2156,-0.0053546547019242136
2157,-0.031045516168094325
2158,-0.012058583303251089
2159,-0.015001814664636376
2160,0.02552164242169891
2161,0.0028593804624195973
2162,0.022732468360932512
2163,-0.06267805345529044
2164,0.03377983028760759
2165,-0.0317315980570706
2166,0.03050038497209187
2167,-0.024268418341721124
2168,-0.03837398863590957
2169,-0.06183624804515213
2170,-0.06465591606152696
2171,-0.0021311027321984227
2172,0.01725534019796293
2173,0.004253600703415045
2174,-0.017928445287652625
2175,-0.0269656368771454
2176,-0.022127088442238485
2177,-0.03836496975055376
2178,-0.05409139605730702
2179,-0.06359312507135692
2180,-0.05577458814297913
2181,-0.028978794878389433
2182,0.017703282553056712
2183,-0.019120584899726206
2184,0.04001711158764365
2185,-0.016443516623130178
2186,3.364668350012978e-4
2187,-0.008204822152775765
2188,-0.009528177320451178
2189,-0.04626158576473867
2190,-0.03624517714487384
2191,-0.027150488879338824
2192,-0.08520688840097451
2193,0.014882864981344085
2194,-0.03167808170154163
2195,-0.048309185125916934
2196,-0.05412135372188043
2197,-0.01536589204720551
2198,0.016159233355534333
2199,0.0025404618810289242
2200,0.04857629020527192
2201,-0.023294299676340183
2202,-0.026527004206227917
2203,-0.012108592531380552
2204,0.041955650025768315
2205,-0.05856008175229574
2206,-0.0040908721805758
2207,0.02828451558230853
2208,-0.04448857504107821
2209,-0.039063877278714465
2210,-0.033179018088689616
2211,-0.052319911151535684
2212,-0.03955654010254536
2213,-0.01844412158943702
2214,-0.024302255287161345
2215,-0.03952780931548196
2216,0.009071762939949712
2217,-0.009396357591286014
2218,-0.0765571068951
2219,-0.06038675849602661
2220,-0.04847931031588089
2221,-0.024994731311695356
2222,-0.04009791825076703
2223,-0.016683994578103573
2224,-0.08556296668694449
2225,-0.029999864968829643
2226,0.009236976509421388
2227,-0.07989632417777984
2228,0.04510218988452923
2229,-0.025078271631565133
2230,-0.00666178461819221
2231,-0.03018972678055927
2232,6.48356282921897e-4
2233,0.004840917587335139
2234,-0.01672140678016193
2235,-0.04069279521592331
2236,-0.03167357476841465
2237,-0.005511661923874062
2238,0.036124322254367916
2239,-0.029826970747358142
2240,-0.06639796677158227
2241,-0.03441120017344418
2242,0.011802560567670664
2243,-0.013537469912113131
2244,0.04964237237194949
2245,-0.051481165801880155
2246,-0.02651024874317634
2247,-0.013310011857184056
2248,-0.04264846038575158
2249,-0.0011594148739921678
2250,0.022004680295685655
2251,-0.008488578958988552
2252,-0.030722342516126752
2253,-0.014550414484921809
